level,slope,curvature,rmse,n_obs
2.717251617177627,-1.357213656701021,-0.8140645956135389,0.029532058849152325,12
2.653746358843058,-1.1866377128179642,-0.5432996805408187,0.032583939197309036,12
2.9149603962747155,-1.515910933819582,0.039758976476219926,0.02044455583776023,12
3.1353801836475363,-1.4681124408545878,-0.38317168195123424,0.017775989530078515,12
2.925220054719822,-1.176392583271677,-0.1657475094393911,0.018334001776987994,12
3.089996275273005,-1.3337773253555179,0.30628040744962437,0.015262424426990362,12
3.0183213399732085,-1.122742219053814,-0.03084311815581162,0.013325827319102338,12
2.9347236059831854,-1.042051270215866,0.4056874309221437,0.01837047554349884,12
2.9912711113293753,-1.0487912636156689,0.6474210709997484,0.020910994283887742,12
2.8852799394344264,-0.816679255501348,0.417182278283075,0.023364109379354348,12
3.075750395346124,-0.9251893793435304,0.5886801295174424,0.02450417737908041,12
3.19006810653692,-0.8732674645202896,0.24000260114101504,0.0356169960476932,12
3.0284141449945667,-0.5665255890905825,-0.03445626162271095,0.04041775141249644,12
2.823338089248474,-0.13495238441656401,-1.0242515978890294,0.040952632617593875,12
2.7333632848239984,-0.10144088682665701,-0.9212922725765013,0.04053883247009898,12
2.8200394364585004,-0.21960089619733109,-0.8181621361854309,0.03075192138143067,12
2.517338258542036,0.10670954578213811,-1.1565343302916764,0.02481148991085531,12
2.680887887488783,-0.031173173494428146,-1.4723543653554578,0.02620030250998186,12
2.3363373367633065,0.3696843530757654,-2.034104349564998,0.026679301632304427,12
2.2090535482214246,0.16789834701842418,-1.8710940768876871,0.023215836811948266,12
2.1127588763274248,0.18945620120136575,-1.2331381543054463,0.02529787130287118,12
1.5703606768674732,0.6486959890563401,-1.3320533489747999,0.02097292695289838,12
1.7169826980028071,0.3464228339224371,-0.9369077360873388,0.026054902005528322,12
1.7623038622162022,-0.07014150716346576,-0.7341856587026896,0.026753210445506305,12
1.8582269660558335,-0.13339111309477597,-0.61872709809505,0.02454399273775519,12
2.120603762481437,-0.40782764697379276,-1.1639177394097966,0.023331568661533054,12
1.6567482684334331,0.1524747224678728,-1.4488761021532393,0.02553374199591284,12
1.3572270937674855,0.16213860030852115,-1.7683266850987855,0.014274861985675258,12
0.9188246080598429,-0.7433057316670407,-1.1140887300155586,0.0280322398665454,12
0.8894761552521631,-0.6902462520357109,-1.1836301534453795,0.020146731726104858,12
0.9324385008138256,-0.5636322608806679,-1.6925985798250067,0.029815961462704033,12
0.9504828844415755,-0.5665514355390806,-1.8683643960204255,0.036319516218151104,12
0.769744490102593,-0.46015158461850675,-1.5410867937476398,0.03246350057082401,12
1.0263248378939083,-0.6648863434000091,-2.065524134434111,0.04451020820655522,12
0.9724293995224677,-0.646999958739415,-1.8962393619028115,0.04011512637207173,12
1.292510109924761,-0.8966510234904065,-2.455272745521935,0.042496077721585444,12
1.2288948064645415,-0.8811817079388211,-2.309069494078938,0.04020461986795564,12
1.3826971186633146,-0.9871442554960504,-2.7860369881193097,0.050333484493266495,12
1.6327753763828723,-1.1790429181914241,-3.3288936188108638,0.056413809947829956,12
2.1891067486113855,-1.783208219466908,-3.8800292274963346,0.0376493752245568,12
2.749566262803923,-2.32637729598162,-4.7651105991951015,0.03885685096129955,12
2.5623821116726044,-2.153961479146095,-4.474170601231711,0.041416980885284053,12
2.5367286308821746,-2.1263505154205973,-4.545483616641228,0.04510732587846888,12
2.2040534429758445,-1.9782676753847614,-3.165013503286078,0.018029970009054506,12
1.8472234458074408,-1.5970156678310181,-2.8780752175329694,0.016711988952914602,12
1.9312134779777155,-1.7353648669859456,-2.7435211711826857,0.012665547815465875,12
2.1864055289773954,-2.0548510197279506,-2.78153720727637,0.017503320777153806,12
2.0965145254901847,-2.1952516927689536,-1.416132874178391,0.03458599115475485,12
1.8181322572138787,-1.9873318008648466,-0.5514181991575847,0.03292944218284678,12
1.7866218951727102,-1.916104524121833,-0.08181628681067475,0.020189266211292776,12
1.923043711414005,-1.9189023607533873,0.8645913348928863,0.01395542137568096,12
1.785588426923856,-1.6477861865052246,1.7421146102414893,0.018151722083530053,12
1.8996386366149582,-1.875206018108871,4.667074377067744,0.02855040097785204,12
2.6440465952768,-2.1595052012147615,3.87186546784072,0.03318786324292634,12
2.7004608002346577,-1.8581577139200043,2.686619837202368,0.025266065323793347,12
2.789690068947755,-0.8204639394232374,2.0575781543005203,0.05986795714732232,12
2.400311064328165,0.2609744078807993,1.0501956429788077,0.04427483835236112,12
2.83434647886248,-0.038041504610440625,2.306706953975603,0.028966147503929833,12
3.284056868614579,-0.033557132058932446,3.4520039063256407,0.047168612405489994,12
3.611175540122656,0.5596671544662263,1.970769581509224,0.04378549925991099,12
3.1553414879992916,1.5921976677259264,0.8530429421371497,0.06879300629469419,12
3.498777100447069,1.1703595273678709,0.8457740204299651,0.053378435566863905,12
3.123756355419151,2.0065375223671826,-0.13272082917606032,0.06618241172662732,12
3.354922490027523,1.7115010693309944,1.554535959213566,0.05836242373274285,12
3.236289396086979,1.9077504049459997,-0.696843351472911,0.044658908718243746,12
3.2259442560064953,2.292378877917058,-1.4622035048844066,0.05950198718965609,12
3.381385166778033,2.5815389621175178,-1.2404886735858907,0.06236811435508474,12
3.238670807011526,2.3733392639542745,1.1225165917194817,0.0610349521643674,12
3.481544306903196,2.240192931176354,0.4164473969800613,0.05617725583331791,12
3.770454006569004,2.0611681190582116,-0.25616178124087946,0.050352189406966126,12
4.367678928930891,1.4158363596929466,-0.5404962834721868,0.048776697299276466,12
4.934292049759114,0.890342015166418,-1.3296212581175066,0.04324301947550627,12
4.313548729418673,1.536770021963675,-1.7806614888970633,0.04241661199700958,12
3.888343726842739,1.8255582416220606,-2.230758042362626,0.016678664542993427,12
3.9599353227814986,1.7807711447878516,-2.544079007031911,0.018026089267970023,12
4.188404073841425,1.5066944161708653,-1.4600060025318482,0.02131954750258296,12
4.058766892101648,1.5426923490098312,-1.0914627626993956,0.02393061496535641,12
4.483999080105651,1.0422554345949158,-0.2838391003942062,0.019736151431903368,12
4.359334136891254,1.2419064602624428,-0.8174492278485823,0.026996686841112946,12
4.273007252348055,1.3803355105100492,-1.1224460387762163,0.031850587549010774,12
4.078325020625712,1.59284002550924,-2.4702962486740203,0.025900848269818998,12
4.100473931734476,1.2807946705354272,-3.0416988265557667,0.00886716041477629,12
4.034299891055062,0.7980411119759876,-2.87403872225514,0.009111577496627544,12
4.400040367432615,0.23677073343050897,-1.394102020430712,0.0075147224002259806,12
4.194405142555923,0.36516141148650233,-0.9641800955844914,0.022518256829708354,12
4.739541832300674,-0.4897624343944062,-1.0067669831163901,0.009673431763147864,12
